,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,functional,fireplaces,garage_type,garage_yr_blt,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,sale_type,saleprice
59,60,RL,83.25,15038,Pave,2,Lvl,4,Corner,1,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,3,138.0,1,0.0,778.0,916.0,GasA,4,Y,5,720,0,1636,0.0,0.0,2,1,3,1,3,8,1,Attchd,1996,Fin,386.0,TA,TA,Y,168,84,0,0,0,0,0,11,WD ,173000
60,60,RL,92.0,11764,Pave,3,Lvl,4,CulDSac,1,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,4,3,PConc,4,3,1,6,524.0,1,0.0,628.0,1152.0,GasA,5,Y,5,1106,0,2270,0.0,0.0,2,1,4,1,4,8,1,Attchd,1999,Fin,671.0,TA,TA,Y,132,57,0,0,0,0,0,4,WD ,290000
61,60,FV,75.0,9000,Pave,4,Lvl,4,Inside,1,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,3,6,64.0,1,0.0,1120.0,1184.0,GasA,5,Y,5,1426,0,2610,0.0,0.0,2,1,4,1,5,8,1,BuiltIn,2007,Fin,550.0,TA,TA,Y,208,364,0,0,0,0,0,8,New,303477
62,20,RL,66.759571,20062,Pave,3,Low,4,Inside,2,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,CBlock,4,3,4,5,1092.0,1,0.0,328.0,1420.0,GasA,4,Y,5,0,0,1483,1.0,0.0,1,1,1,1,3,8,2,Attchd,1977,RFn,690.0,TA,TA,Y,496,0,0,0,0,0,0,4,WD ,270000
63,50,RM,81.0,7308,Pave,4,Lvl,4,Corner,1,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,2,2,BrkTil,3,3,1,3,360.0,1,0.0,576.0,936.0,GasA,4,N,4,780,0,1740,0.0,0.0,1,0,2,1,5,8,1,Detchd,1920,Unf,225.0,Fa,Fa,N,0,0,236,0,0,0,0,6,WD ,122250
64,20,RL,70.0,8750,Pave,4,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,1,3,172.0,2,483.0,727.0,1382.0,GasA,4,Y,4,0,0,1382,0.0,1.0,1,0,3,1,4,8,0,Attchd,1955,Unf,350.0,TA,TA,Y,280,0,0,0,0,0,0,7,WD ,153000
65,20,RL,70.0,8402,Pave,4,Lvl,4,Inside,1,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,5,206.0,1,0.0,914.0,1120.0,GasA,5,Y,5,0,0,1120,0.0,0.0,1,0,3,1,3,8,0,NA,NA,NA,0.0,NA,NA,Y,0,30,0,0,0,0,0,12,New,147000
66,70,RL,63.0,4000,Pave,4,Lvl,4,Inside,1,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,1,6,246.0,1,0.0,285.0,531.0,GasA,3,Y,5,531,0,1098,1.0,0.0,1,0,2,1,3,8,1,Detchd,1930,Unf,216.0,TA,TA,Y,0,0,0,0,0,0,0,6,WD ,148500
67,160,RM,32.0,3363,Pave,4,Lvl,4,Inside,1,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,4,3,PConc,4,3,1,1,0.0,1,0.0,976.0,976.0,GasA,5,Y,5,732,0,1708,0.0,0.0,2,0,3,1,4,4,0,Detchd,2004,Unf,380.0,TA,TA,Y,0,40,0,0,0,0,0,4,WD ,130000
68,20,RL,94.0,13615,Pave,3,HLS,4,Corner,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,5,3,PConc,5,3,4,1,0.0,1,0.0,1802.0,1802.0,GasA,5,Y,5,0,0,1802,0.0,0.0,2,1,3,1,5,8,1,Attchd,2006,Fin,843.0,TA,TA,Y,158,105,0,0,0,0,0,6,WD ,372000
69,120,RL,43.0,3013,Pave,4,Lvl,4,Inside,1,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,4,3,PConc,4,3,4,6,16.0,1,0.0,1346.0,1362.0,GasA,5,Y,5,0,0,1506,0.0,0.0,2,0,2,1,4,8,1,Attchd,2005,Fin,440.0,TA,TA,Y,142,20,0,0,0,0,0,4,WD ,213490
70,20,RL,44.0,17485,Pave,2,Lvl,4,Inside,1,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,4,3,PConc,4,3,4,6,1346.0,1,0.0,162.0,1508.0,GasA,5,Y,5,0,0,1508,1.0,0.0,1,0,1,1,4,8,2,Attchd,2009,RFn,572.0,TA,TA,Y,0,0,0,0,0,0,0,1,Con,308030
71,20,RL,66.759571,23730,Pave,2,Lvl,4,Inside,1,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,4,3,PConc,5,3,2,6,700.0,1,0.0,1140.0,1840.0,GasA,5,Y,5,0,0,2032,1.0,0.0,3,0,3,1,4,8,0,Attchd,1996,Fin,786.0,TA,TA,Y,0,46,192,0,0,0,0,9,WD ,300000
72,20,RL,79.0,8910,Pave,4,Lvl,4,Corner,1,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,2,5,655.0,1,0.0,0.0,655.0,GasA,5,Y,5,0,0,1194,0.0,1.0,1,0,3,1,3,8,1,BuiltIn,1954,Fin,539.0,TA,TA,Y,0,0,192,0,0,0,0,7,WD ,159500
73,160,RM,24.0,2522,Pave,4,Lvl,4,Inside,1,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4,3,PConc,4,3,1,1,0.0,1,0.0,970.0,970.0,GasA,5,Y,5,739,0,1709,0.0,0.0,2,0,3,1,4,4,0,Detchd,2004,Unf,380.0,TA,TA,Y,0,40,0,0,0,0,0,4,WD ,137500
74,20,RL,73.0,8688,Pave,4,Lvl,4,Inside,1,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1616.0,1616.0,GasA,5,Y,5,0,0,1616,0.0,0.0,2,0,3,1,4,8,0,Attchd,2005,RFn,834.0,TA,TA,Y,208,59,0,0,0,0,0,4,WD ,232000
75,30,RM,66.759571,6291,Grvl,3,Lvl,4,Inside,1,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,4,4,BrkTil,3,3,1,1,0.0,1,0.0,768.0,768.0,GasA,3,Y,5,0,0,768,0.0,0.0,1,0,1,1,3,8,0,Detchd,1930,Unf,440.0,TA,TA,N,0,0,84,0,0,0,0,7,WD ,93850
76,30,RL,66.759571,17529,Pave,4,Lvl,4,Inside,1,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,872.0,872.0,GasA,2,N,3,0,0,872,0.0,0.0,1,0,2,1,2,5,1,Detchd,1924,Unf,322.0,Fa,Fa,N,0,0,116,0,0,0,0,4,WD ,105000
77,30,RM,60.0,6324,Pave,3,Lvl,4,Inside,1,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,520.0,520.0,GasA,2,N,5,0,0,520,0.0,0.0,1,0,1,1,2,8,0,Detchd,1920,Unf,240.0,Fa,TA,Y,49,0,87,0,0,0,0,5,WD ,68500
78,90,RL,80.0,11600,Pave,4,Lvl,4,Corner,1,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,3,3,CBlock,3,3,1,3,443.0,1,0.0,662.0,1105.0,GasA,3,Y,4,1169,0,2274,0.0,0.0,2,0,5,2,3,8,0,Detchd,1960,Unf,480.0,TA,TA,Y,0,0,0,0,0,0,0,1,WD ,154300
79,50,RM,50.0,7288,Pave,4,Lvl,4,Inside,1,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,BrkTil,3,1,1,1,0.0,1,0.0,936.0,936.0,GasA,5,Y,5,665,0,1601,0.0,0.0,2,0,3,1,3,8,0,NA,NA,NA,0.0,NA,NA,N,0,0,0,176,0,0,0,9,WD ,129850
80,70,RM,35.0,4571,Pave,4,Lvl,4,Inside,1,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,4,168.0,1,0.0,448.0,616.0,GasA,5,Y,5,616,0,1232,0.0,0.0,1,0,3,1,3,8,0,Detchd,1920,Unf,480.0,Fa,Fa,Y,280,0,143,0,0,0,0,6,WD ,114000
81,20,RL,63.0,17423,Pave,3,Lvl,4,CulDSac,1,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,5,3,PConc,5,3,1,6,1904.0,1,0.0,312.0,2216.0,GasA,5,Y,5,0,0,2234,1.0,0.0,2,0,1,1,5,8,1,Attchd,2009,Fin,1166.0,TA,TA,Y,0,60,0,0,0,0,0,7,New,501837
82,50,RM,100.0,12665,Pave,3,Lvl,4,Inside,1,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,2,1,0.0,1,0.0,876.0,876.0,GasA,4,Y,5,540,0,1416,0.0,0.0,1,1,4,1,3,8,1,Detchd,1949,Unf,720.0,TA,TA,Y,418,0,194,0,0,0,0,6,WD ,153900
83,20,RL,60.0,9000,Pave,4,Lvl,4,FR2,1,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,1,5,240.0,1,0.0,624.0,864.0,GasA,4,Y,5,0,0,864,0.0,0.0,1,0,3,1,3,8,0,Detchd,1986,Unf,576.0,TA,TA,Y,200,0,0,0,0,0,0,7,WD ,130000
84,120,RM,32.0,4500,Pave,4,Lvl,4,FR2,1,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,3,3,PConc,5,3,1,6,864.0,1,0.0,325.0,1189.0,GasA,5,Y,5,0,0,1189,1.0,0.0,2,0,2,1,3,8,0,Attchd,1997,RFn,392.0,TA,TA,Y,0,122,0,0,0,0,0,4,WD ,160500
85,120,RL,48.0,6373,Pave,4,Lvl,4,Inside,1,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,5,3,PConc,5,4,1,6,415.0,1,0.0,1251.0,1666.0,GasA,5,Y,5,0,0,1666,1.0,0.0,2,0,2,1,4,8,1,Attchd,2006,RFn,575.0,TA,TA,Y,228,75,0,0,0,0,0,6,New,310090
86,20,RL,67.0,10083,Pave,4,Lvl,4,Inside,1,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,833.0,1,0.0,343.0,1176.0,GasA,5,Y,5,0,0,1200,1.0,0.0,2,0,2,1,4,8,0,Attchd,2003,RFn,555.0,TA,TA,Y,0,41,0,0,0,0,0,8,WD ,184900
87,20,RL,70.0,13300,Pave,4,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,1,3,377.0,1,0.0,551.0,928.0,GasA,3,Y,5,0,0,928,0.0,0.0,1,0,2,1,3,8,0,Attchd,1956,Unf,252.0,TA,TA,Y,261,0,156,0,0,0,0,6,WD ,132000
88,20,RL,80.0,9600,Pave,4,Lvl,4,Inside,1,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,3,3,CBlock,4,3,2,5,553.0,3,147.0,588.0,1288.0,GasA,3,Y,5,0,0,1336,0.0,1.0,2,0,3,1,3,8,1,Attchd,1969,RFn,502.0,TA,TA,Y,312,11,0,0,0,0,650,8,WD ,163000
89,160,FV,30.0,3215,Pave,4,Lvl,4,Inside,1,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,4,3,PConc,4,3,3,6,280.0,1,0.0,320.0,600.0,GasA,5,Y,5,600,0,1200,0.0,0.0,2,1,2,1,4,8,0,Detchd,2004,RFn,480.0,TA,TA,Y,0,172,0,0,0,0,0,4,ConLD,155000
90,80,RL,66.759571,11104,Pave,3,Lvl,4,Inside,1,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,3,6,828.0,1,0.0,599.0,1427.0,GasA,4,Y,5,0,0,1427,0.0,1.0,2,0,4,1,3,8,0,Attchd,1969,RFn,516.0,TA,TA,Y,0,0,0,0,216,0,0,5,WD ,183000
91,60,RL,83.25,15295,Pave,1,Lvl,4,Corner,1,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,4,3,PConc,4,3,2,6,762.0,1,0.0,98.0,860.0,GasA,5,Y,5,780,0,1992,1.0,0.0,2,1,3,1,4,6,2,Attchd,1996,RFn,608.0,TA,TA,Y,225,32,0,0,0,0,0,6,WD ,211000
92,60,RL,70.0,9109,Pave,4,Lvl,4,Inside,1,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,2,36.0,6,596.0,122.0,754.0,GasA,5,Y,5,786,0,1540,1.0,0.0,2,1,3,1,4,8,0,Attchd,1994,RFn,495.0,TA,TA,Y,140,32,0,0,0,0,0,10,WD ,184000
93,90,RL,64.0,7018,Pave,4,Bnk,4,Inside,1,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,Y,5,0,0,1535,0.0,0.0,2,0,4,2,3,8,0,Attchd,1979,Unf,400.0,TA,TA,Y,0,0,0,0,0,0,0,6,WD ,118858
94,80,RL,83.25,14112,Pave,3,Lvl,4,Corner,1,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,3,3,PConc,3,3,3,6,1014.0,1,0.0,138.0,1152.0,GasA,3,Y,5,0,0,1152,1.0,0.0,1,0,3,1,3,8,1,Attchd,1964,RFn,484.0,TA,TA,Y,227,0,0,0,0,0,0,4,WD ,180500
95,120,FV,80.0,3523,Pave,3,Lvl,4,Inside,1,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,4,3,PConc,4,3,1,6,60.0,1,0.0,1081.0,1141.0,GasA,5,Y,5,0,0,1151,1.0,0.0,2,0,2,1,4,8,0,Attchd,2006,Fin,484.0,TA,TA,Y,0,60,0,0,0,0,0,2,New,166000
96,80,RL,88.0,15312,Pave,4,Lvl,4,Inside,1,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,3,3,CBlock,3,3,3,4,588.0,1,0.0,550.0,1138.0,GasA,5,Y,5,0,0,1138,0.0,1.0,1,0,3,1,3,8,1,Attchd,1960,RFn,480.0,TA,TA,Y,0,0,0,0,140,0,0,3,COD,148000
97,20,RL,74.0,7450,Pave,3,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,438.0,2,206.0,250.0,894.0,GasA,4,Y,5,0,0,1074,0.0,0.0,1,0,2,1,4,7,1,Detchd,1966,Unf,396.0,TA,TA,Y,0,72,0,0,0,0,0,1,WD ,124000
98,120,RL,60.0,7313,Pave,4,Lvl,4,Inside,1,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,5,3,PConc,5,3,1,6,1153.0,1,0.0,408.0,1561.0,GasA,5,Y,5,0,0,1561,1.0,0.0,2,0,2,1,5,8,1,Attchd,2005,Fin,556.0,TA,TA,Y,203,47,0,0,0,0,0,8,WD ,277500
99,60,RL,83.0,10019,Pave,3,Lvl,4,Inside,1,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,4,3,PConc,4,3,1,5,527.0,1,0.0,815.0,1342.0,GasA,5,Y,5,1368,0,2726,0.0,0.0,2,1,4,1,4,8,1,Attchd,1995,RFn,725.0,TA,TA,Y,307,169,168,0,0,0,0,6,WD ,350000
100,20,RL,53.0,15401,Pave,3,HLS,4,CulDSac,1,StoneBr,Norm,Norm,1Fam,1Story,9,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,5,3,PConc,5,3,4,6,1337.0,1,0.0,547.0,1884.0,GasA,5,Y,5,0,0,1884,1.0,0.0,2,0,2,1,5,8,1,Attchd,2004,Fin,670.0,TA,TA,Y,214,76,0,0,0,0,0,9,WD ,387000
101,30,RL,58.0,9098,Pave,3,Lvl,4,Inside,1,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,2,5,348.0,1,0.0,180.0,528.0,GasA,5,Y,5,0,0,605,1.0,0.0,1,0,2,1,3,8,0,NA,NA,NA,0.0,NA,NA,N,0,0,144,0,0,0,0,7,WD ,86000
102,20,RL,103.0,16280,Pave,4,Lvl,4,Inside,1,Veenker,Norm,Norm,1Fam,1Story,8,9,1976,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,5,CBlock,4,5,2,6,1044.0,3,382.0,0.0,1426.0,GasA,5,Y,5,0,0,1671,1.0,0.0,3,0,3,1,5,8,1,Attchd,1976,RFn,550.0,TA,TA,Y,280,90,0,0,0,0,0,5,WD ,290000
103,30,C (all),72.0,9392,Pave,4,Lvl,4,Corner,1,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1900,1950,Mansard,CompShg,AsbShng,AsbShng,None,0.0,3,2,CBlock,2,3,1,1,0.0,1,0.0,245.0,245.0,GasA,3,N,5,0,0,797,0.0,0.0,1,0,2,1,3,8,0,NA,NA,NA,0.0,NA,NA,N,0,36,94,0,0,0,0,9,WD ,44000
104,60,RL,71.0,12209,Pave,3,Lvl,4,CulDSac,1,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5,3,1,5,690.0,1,0.0,114.0,804.0,GasA,5,Y,5,1157,0,1961,1.0,0.0,2,1,3,1,4,8,1,BuiltIn,2001,Fin,560.0,TA,TA,Y,125,192,0,0,0,0,0,6,WD ,215000
105,190,RL,79.0,13110,Pave,3,Lvl,4,Corner,1,NWAmes,RRAn,Feedr,2fmCon,1Story,5,6,1972,1972,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,3,3,CBlock,4,3,1,6,962.0,1,0.0,191.0,1153.0,GasA,5,Y,5,0,0,1193,1.0,0.0,2,0,2,1,3,8,0,Attchd,1972,Fin,501.0,TA,TA,Y,140,153,0,0,0,0,0,7,WD ,146500
106,160,FV,60.836735,2651,Pave,4,Lvl,4,FR2,1,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,6,641.0,1,0.0,32.0,673.0,GasA,5,Y,5,709,0,1382,1.0,0.0,2,1,3,1,4,8,0,Detchd,2000,Unf,490.0,TA,TA,Y,153,50,0,0,0,0,0,4,WD ,165000
107,50,RM,60.0,8520,Pave,4,Lvl,4,Inside,1,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,4,BrkTil,3,3,1,3,168.0,2,546.0,0.0,714.0,GasW,3,N,5,862,0,2526,0.0,0.0,2,0,5,1,4,8,1,Detchd,1916,Unf,216.0,TA,TA,Y,88,15,0,0,0,0,0,8,CWD,136000
108,20,RL,54.734375,39384,Pave,3,Low,4,CulDSac,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,902.0,3,3,CBlock,4,3,4,5,1110.0,1,0.0,595.0,1705.0,GasA,5,Y,5,0,0,1390,1.0,0.0,1,1,1,1,5,7,2,Attchd,1957,Unf,550.0,TA,TA,Y,0,189,0,0,0,0,0,10,WD ,252000
109,160,RL,36.0,2628,Pave,4,Lvl,4,Inside,1,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4,3,1,1,0.0,1,0.0,764.0,764.0,GasA,5,Y,5,862,0,1626,0.0,0.0,2,1,2,1,4,8,0,BuiltIn,2003,RFn,474.0,TA,TA,Y,0,27,0,0,0,0,0,6,WD ,175500
110,70,RM,57.0,6406,Pave,4,Lvl,4,Inside,1,OldTown,Norm,Norm,1Fam,2Story,5,6,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,421.0,1,0.0,269.0,690.0,GasA,3,Y,4,690,0,1558,0.0,0.0,1,1,3,1,3,8,1,Detchd,1939,Unf,400.0,TA,TA,Y,0,36,0,0,182,0,0,10,WD ,150000
111,20,RL,66.759571,12342,Pave,3,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1978,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,978.0,978.0,GasA,3,Y,5,0,0,1422,0.0,0.0,1,0,3,1,3,7,1,Attchd,1960,RFn,286.0,TA,TA,Y,0,0,36,0,0,0,600,8,WD ,139900
112,50,RM,52.0,6240,Pave,4,Lvl,4,Inside,1,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1992,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,1078.0,1078.0,GasA,3,Y,5,445,0,1573,0.0,0.0,2,0,3,1,3,8,1,Detchd,1930,Unf,360.0,TA,TA,P,0,0,0,0,0,0,0,6,WD ,162900
113,20,RL,87.0,10000,Pave,3,Lvl,4,Corner,1,NAmes,Norm,Norm,1Fam,1Story,6,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,261.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1116.0,1116.0,GasA,3,Y,5,0,0,1116,0.0,0.0,1,1,3,1,3,8,0,Attchd,1962,Unf,440.0,TA,TA,Y,0,0,0,0,385,0,0,2,WD ,160000
114,20,RL,83.25,9000,Pave,4,Lvl,4,Corner,1,Sawyer,Norm,Norm,1Fam,1Story,2,2,1947,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,2,N,5,0,0,660,0.0,0.0,1,0,2,1,2,6,0,NA,NA,NA,0.0,NA,NA,N,0,0,100,0,0,0,0,6,WD ,63900
115,20,RL,80.0,11088,Pave,4,Lvl,4,Inside,1,NWAmes,Norm,Norm,1Fam,1Story,6,5,1978,1998,Gable,CompShg,HdBoard,HdBoard,BrkFace,144.0,3,3,PConc,3,3,1,5,832.0,1,0.0,308.0,1140.0,GasA,4,Y,5,0,0,1707,0.0,0.0,2,0,3,1,3,8,1,Attchd,1978,Fin,479.0,TA,TA,Y,0,0,0,0,0,0,0,5,WD ,184000
116,20,RL,134.0,17755,Pave,4,Lvl,4,Inside,1,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,3,3,CBlock,3,3,1,4,176.0,1,0.0,1290.0,1466.0,GasA,3,Y,5,0,0,1466,0.0,0.0,1,1,3,1,2,8,2,Attchd,1959,Fin,528.0,TA,TA,Y,0,140,0,0,100,0,0,11,WD ,149900
117,120,FV,66.759571,4765,Pave,3,Lvl,4,Inside,1,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2000,2000,Hip,CompShg,MetalSd,MetalSd,BrkFace,260.0,4,3,PConc,4,3,3,6,1027.0,1,0.0,587.0,1614.0,GasA,5,Y,5,0,0,1638,1.0,0.0,2,0,2,1,5,8,1,Attchd,2000,Fin,495.0,TA,TA,Y,230,68,0,0,0,0,0,7,WD ,300000
118,190,RL,83.25,10532,Pave,4,Lvl,4,Corner,1,ClearCr,Norm,Norm,1Fam,1Story,5,3,1960,1960,Flat,Tar&Grv,Plywood,Plywood,Stone,275.0,3,3,CBlock,3,3,2,3,988.0,1,0.0,0.0,988.0,GasA,4,Y,5,0,0,1721,1.0,0.0,2,0,3,1,3,5,2,Basment,1960,Unf,626.0,TA,TA,Y,50,84,0,0,0,0,0,12,WD ,145000
119,60,RL,65.0,15426,Pave,3,Lvl,4,Inside,1,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,6,821.0,1,0.0,107.0,928.0,GasA,5,Y,5,836,0,1764,1.0,0.0,2,1,3,1,4,8,0,Attchd,1997,RFn,470.0,TA,TA,Y,276,99,0,0,0,0,0,8,WD ,231500
